Unique Key,Created Date,Agency Name,Incident Zip,Borough,latitude,longitude,Location
30968029,6/29/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.87034537,-73.90244864,"(40.87034536716748, -73.90244864413927)"
30968031,6/29/2015 0:00,Department of Health and Mental Hygiene,10314,STATEN ISLAND,40.59384125,-74.15528466,"(40.59384124674553, -74.15528466395536)"
30968078,6/29/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.54500508,-74.19357004,"(40.54500508185633, -74.19357003865903)"
30968079,6/29/2015 0:00,Department of Health and Mental Hygiene,11218,BROOKLYN,40.64292777,-73.97879418,"(40.642927772995165, -73.97879418330318)"
30968240,6/29/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.73036659,-73.87889784,"(40.73036659180684, -73.87889784499357)"
30968241,6/29/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.82451488,-73.89686117,"(40.82451487735101, -73.89686117011567)"
30968250,6/29/2015 0:00,Department of Health and Mental Hygiene,11101,QUEENS,40.74670194,-73.94539252,"(40.74670194197173, -73.94539251743292)"
30968251,6/29/2015 0:00,Department of Health and Mental Hygiene,11432,QUEENS,40.70590218,-73.79372856,"(40.70590218061665, -73.79372855736646)"
30968279,6/29/2015 0:00,Department of Health and Mental Hygiene,11231,BROOKLYN,40.68618194,-73.99931852,"(40.68618194137667, -73.99931852181807)"
30968280,6/29/2015 0:00,Department of Health and Mental Hygiene,11420,QUEENS,40.68219751,-73.82114237,"(40.68219751118455, -73.82114237161463)"
30961420,6/30/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81592138,-73.8971057,"(40.815921377922365, -73.89710570328282)"
30962497,6/30/2015 0:00,Department of Health and Mental Hygiene,11230,BROOKLYN,40.6290188,-73.96335419,"(40.629018796355005, -73.96335418574621)"
30963661,6/30/2015 0:00,Department of Health and Mental Hygiene,10012,MANHATTAN,40.72723809,-74.00281779,"(40.72723808715857, -74.00281779027358)"
30963779,6/30/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67932277,-73.93846776,"(40.679322773080834, -73.93846776287317)"
30964800,6/30/2015 0:00,Department of Health and Mental Hygiene,10012,MANHATTAN,40.72716674,-74.00180757,"(40.72716674378135, -74.00180756903403)"
30968068,6/30/2015 0:00,Department of Health and Mental Hygiene,11230,BROOKLYN,40.6290188,-73.96335419,"(40.629018796355005, -73.96335418574621)"
30969298,6/30/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66931349,-73.97956443,"(40.66931349247247, -73.97956442963942)"
30969307,6/30/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81592138,-73.8971057,"(40.815921377922365, -73.89710570328282)"
30969308,6/30/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.5389846,-74.18250385,"(40.53898460473222, -74.18250384553434)"
30969324,6/30/2015 0:00,Department of Health and Mental Hygiene,11203,BROOKLYN,40.65985444,-73.93418581,"(40.65985444209371, -73.93418581156082)"
30969325,6/30/2015 0:00,Department of Health and Mental Hygiene,10032,MANHATTAN,40.84058097,-73.93667782,"(40.84058097396129, -73.93667782116982)"
30969326,6/30/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69285902,-73.93188502,"(40.69285902459882, -73.93188501708356)"
30969357,6/30/2015 0:00,Department of Health and Mental Hygiene,11435,QUEENS,40.69022525,-73.80546388,"(40.690225250838985, -73.80546388316196)"
30969373,6/30/2015 0:00,Department of Health and Mental Hygiene,10466,BRONX,40.88581118,-73.85937833,"(40.885811184471706, -73.85937833085292)"
30969376,6/30/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84624988,-73.93868925,"(40.84624988253467, -73.93868924989978)"
30969377,6/30/2015 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.66041319,-73.90838198,"(40.660413187950624, -73.90838198159439)"
30970448,6/30/2015 0:00,Department of Health and Mental Hygiene,11361,QUEENS,40.76990137,-73.76220059,"(40.76990137382292, -73.76220059231268)"
30970521,6/30/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.80387793,-73.94613304,"(40.80387792501438, -73.9461330446697)"
30970533,6/30/2015 0:00,Department of Health and Mental Hygiene,10039,MANHATTAN,40.82200374,-73.93991835,"(40.822003741500964, -73.93991835280478)"
30971559,6/30/2015 0:00,Department of Health and Mental Hygiene,11205,BROOKLYN,40.69515349,-73.96105315,"(40.695153494733546, -73.96105314828938)"
30971570,6/30/2015 0:00,Department of Health and Mental Hygiene,11219,BROOKLYN,40.63061928,-73.9957344,"(40.630619279718694, -73.99573439998407)"
30971572,6/30/2015 0:00,Department of Health and Mental Hygiene,10001,MANHATTAN,40.75035438,-73.99684197,"(40.75035437986692, -73.9968419692087)"
30971603,6/30/2015 0:00,Department of Health and Mental Hygiene,11210,BROOKLYN,40.63826015,-73.94241861,"(40.63826015453521, -73.94241861120278)"
30971618,6/30/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.70335963,-73.9304136,"(40.70335962612273, -73.930413600863)"
30971656,6/30/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81616797,-73.8997354,"(40.81616797492478, -73.89973540378023)"
30971658,6/30/2015 0:00,Department of Health and Mental Hygiene,11223,BROOKLYN,40.59976357,-73.98102253,"(40.59976357201281, -73.98102253063793)"
30971659,6/30/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.8128399,-73.95346292,"(40.8128398950826, -73.95346291502834)"
30971669,6/30/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69258115,-73.91084399,"(40.692581149673735, -73.91084398643996)"
30971770,6/30/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85008052,-73.9015964,"(40.85008051663592, -73.90159640396246)"
30972827,6/30/2015 0:00,Department of Health and Mental Hygiene,11203,BROOKLYN,40.65153002,-73.93506255,"(40.651530016991586, -73.93506254712608)"
30972833,6/30/2015 0:00,Department of Health and Mental Hygiene,10303,STATEN ISLAND,40.63081234,-74.14797431,"(40.63081234095562, -74.14797430704455)"
30972835,6/30/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81247629,-73.90290917,"(40.81247629491569, -73.90290917094163)"
30972836,6/30/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.86659196,-73.89766001,"(40.866591963493335, -73.89766001179035)"
30972968,6/30/2015 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.69275716,-73.94128612,"(40.69275715881764, -73.94128612267855)"
30973927,6/30/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.53867023,-74.18342041,"(40.5386702348975, -74.18342041423227)"
30974032,6/30/2015 0:00,Department of Health and Mental Hygiene,11238,BROOKLYN,40.67427052,-73.96747514,"(40.67427052026884, -73.96747514170198)"
30974035,6/30/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81755628,-73.91628366,"(40.817556282789134, -73.91628366165914)"
30974038,6/30/2015 0:00,Department of Health and Mental Hygiene,10458,BRONX,40.85851188,-73.88627058,"(40.85851188079443, -73.88627057704696)"
30974188,6/30/2015 0:00,Department of Health and Mental Hygiene,11216,BROOKLYN,40.67979967,-73.95471308,"(40.67979967019534, -73.95471307619418)"
30974189,6/30/2015 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.65500545,-73.95310449,"(40.65500544854221, -73.95310449423165)"
30974190,6/30/2015 0:00,Department of Health and Mental Hygiene,10470,BRONX,40.90257566,-73.85272293,"(40.9025756608406, -73.85272292914928)"
30975085,6/30/2015 0:00,Department of Health and Mental Hygiene,10462,BRONX,40.8394441,-73.86324576,"(40.839444102988864, -73.86324575853756)"
30975086,6/30/2015 0:00,Department of Health and Mental Hygiene,10310,STATEN ISLAND,40.62670592,-74.10590247,"(40.626705920413585, -74.10590246760145)"
30975099,6/30/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.78287854,-73.95370412,"(40.7828785388493, -73.95370412317145)"
30975176,6/30/2015 0:00,Department of Health and Mental Hygiene,11231,BROOKLYN,40.67594119,-73.99900137,"(40.67594119157909, -73.99900137317316)"
30975265,6/30/2015 0:00,Department of Health and Mental Hygiene,10014,MANHATTAN,40.73264516,-74.00556387,"(40.73264515538104, -74.00556387347096)"
30976220,6/30/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.69671831,-73.89250054,"(40.696718314497524, -73.89250053661351)"
30976306,6/30/2015 0:00,Department of Health and Mental Hygiene,11216,BROOKLYN,40.67943731,-73.95459074,"(40.67943731185214, -73.95459074068883)"
30976308,6/30/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85123191,-73.885242,"(40.85123190691196, -73.88524200401147)"
30976310,6/30/2015 0:00,Department of Health and Mental Hygiene,11216,BROOKLYN,40.67597883,-73.94795961,"(40.67597883274467, -73.9479596128909)"
30976510,6/30/2015 0:00,Department of Health and Mental Hygiene,11372,QUEENS,40.75074002,-73.89476295,"(40.750740019456885, -73.8947629519995)"
30976511,6/30/2015 0:00,Department of Health and Mental Hygiene,10019,MANHATTAN,40.7640329,-73.98247023,"(40.76403289770184, -73.98247023188081)"
30977343,6/30/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.53867023,-74.18342041,"(40.5386702348975, -74.18342041423227)"
30977495,6/30/2015 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.66363524,-73.92291085,"(40.6636352351679, -73.92291085004855)"
30977613,6/30/2015 0:00,Department of Health and Mental Hygiene,11004,QUEENS,40.7373753,-73.70817487,"(40.73737529512593, -73.70817486985153)"
30977614,6/30/2015 0:00,Department of Health and Mental Hygiene,11228,BROOKLYN,40.61717831,-74.0242197,"(40.61717831210387, -74.02421969551717)"
30977629,6/30/2015 0:00,Department of Health and Mental Hygiene,10469,BRONX,40.87126234,-73.85777117,"(40.87126233822361, -73.85777116591365)"
30977633,6/30/2015 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.76074244,-73.90825842,"(40.760742437458845, -73.90825841724043)"
30977634,6/30/2015 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.66983794,-73.92218272,"(40.66983794468723, -73.92218271650516)"
30977640,6/30/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.81349574,-73.95310842,"(40.813495739896844, -73.95310842136594)"
30977641,6/30/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.597852,-74.00167443,"(40.597852002711605, -74.00167443463917)"
30977644,6/30/2015 0:00,Department of Health and Mental Hygiene,10475,BRONX,40.88376988,-73.82939524,"(40.88376988036976, -73.82939523962851)"
30971619,7/1/2015 0:00,Department of Health and Mental Hygiene,10458,BRONX,40.85959342,-73.89509682,"(40.85959342197313, -73.89509682373193)"
30972826,7/1/2015 0:00,Department of Health and Mental Hygiene,11210,BROOKLYN,40.63152712,-73.94803391,"(40.63152711961971, -73.9480339060937)"
30978732,7/1/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.7033707,-73.91067086,"(40.70337070025262, -73.91067086464275)"
30978748,7/1/2015 0:00,Department of Health and Mental Hygiene,11236,BROOKLYN,40.65082356,-73.92030209,"(40.650823560883765, -73.9203020905484)"
30978749,7/1/2015 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.69292612,-73.94437277,"(40.69292612310195, -73.94437276993911)"
30978770,7/1/2015 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.79923724,-73.97079114,"(40.79923724342169, -73.9707911433343)"
30978772,7/1/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.74595268,-73.88020482,"(40.74595267691771, -73.88020482203085)"
30978773,7/1/2015 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.68576296,-73.92192616,"(40.685762955538046, -73.92192615709062)"
30979911,7/1/2015 0:00,Department of Health and Mental Hygiene,11435,QUEENS,40.70311318,-73.80946931,"(40.703113176363324, -73.80946930571801)"
30979974,7/1/2015 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.69366994,-73.94434691,"(40.693669943057415, -73.94434690658622)"
30979977,7/1/2015 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.84881318,-73.91272016,"(40.84881318089625, -73.91272016401604)"
30979978,7/1/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.74598833,-73.8801795,"(40.74598833234653, -73.88017949530271)"
30980020,7/1/2015 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.73904964,-73.84977895,"(40.73904963628195, -73.84977894562586)"
30980023,7/1/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83098801,-73.91138485,"(40.83098801419836, -73.91138485053483)"
30980024,7/1/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.82017447,-73.91590101,"(40.82017446705689, -73.9159010064702)"
30981007,7/1/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83855708,-73.91388286,"(40.83855707927812, -73.91388286014495)"
30981174,7/1/2015 0:00,Department of Health and Mental Hygiene,11229,BROOKLYN,40.58785192,-73.92345918,"(40.587851921045655, -73.92345918264095)"
30981175,7/1/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70750648,-73.90647776,"(40.707506476770185, -73.90647775785324)"
30981178,7/1/2015 0:00,Department of Health and Mental Hygiene,11433,QUEENS,40.69317388,-73.78875907,"(40.693173883182, -73.78875907183888)"
30982084,7/1/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.73036659,-73.87889784,"(40.73036659180684, -73.87889784499357)"
30982096,7/1/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85208124,-73.89824262,"(40.85208124203581, -73.89824261688042)"
30982187,7/1/2015 0:00,Department of Health and Mental Hygiene,11378,QUEENS,40.71325046,-73.90889372,"(40.71325046080342, -73.90889371739165)"
30982196,7/1/2015 0:00,Department of Health and Mental Hygiene,11432,QUEENS,40.7091686,-73.78189123,"(40.70916859661572, -73.78189123217132)"
30982211,7/1/2015 0:00,Department of Health and Mental Hygiene,10022,MANHATTAN,40.75940353,-73.96340518,"(40.75940352699819, -73.96340518090905)"
30982214,7/1/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.78299943,-73.95401458,"(40.78299943147439, -73.95401458064836)"
30982341,7/1/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.74594171,-73.88021567,"(40.745941709191285, -73.88021566857957)"
30982342,7/1/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.78301865,-73.95403623,"(40.7830186532546, -73.9540362330677)"
30982347,7/1/2015 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.65573873,-73.92325155,"(40.655738728335926, -73.92325154840786)"
30983243,7/1/2015 0:00,Department of Health and Mental Hygiene,11102,QUEENS,40.77534203,-73.91970897,"(40.77534203325048, -73.91970897056555)"
30983374,7/1/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.86792742,-73.89940066,"(40.86792741719163, -73.89940065726593)"
30983510,7/1/2015 0:00,Department of Health and Mental Hygiene,10019,MANHATTAN,40.7640329,-73.98247023,"(40.76403289770184, -73.98247023188081)"
30983522,7/1/2015 0:00,Department of Health and Mental Hygiene,10469,BRONX,40.87373839,-73.86028975,"(40.873738386645655, -73.86028975374366)"
30984362,7/1/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.83091047,-73.88844614,"(40.83091046805775, -73.88844613776357)"
30984464,7/1/2015 0:00,Department of Health and Mental Hygiene,11236,BROOKLYN,40.63516535,-73.91379225,"(40.63516534895927, -73.91379224588391)"
30984465,7/1/2015 0:00,Department of Health and Mental Hygiene,11234,BROOKLYN,40.61000568,-73.92420092,"(40.610005682848765, -73.92420092162621)"
30984471,7/1/2015 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.66973112,-73.92251448,"(40.6697311222906, -73.92251448427673)"
30984484,7/1/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.74643723,-73.88163671,"(40.74643723361092, -73.88163671147888)"
30984577,7/1/2015 0:00,Department of Health and Mental Hygiene,11357,QUEENS,40.78299777,-73.80853658,"(40.78299777324229, -73.80853657958333)"
30984697,7/1/2015 0:00,Department of Health and Mental Hygiene,10031,MANHATTAN,40.82248726,-73.94638896,"(40.82248725699128, -73.94638896238487)"
30984698,7/1/2015 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.66385769,-73.88941397,"(40.663857685539845, -73.8894139743412)"
30984711,7/1/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83083417,-73.91864105,"(40.830834168071576, -73.9186410543795)"
30984712,7/1/2015 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.84626491,-73.91117294,"(40.8462649120565, -73.91117293697404)"
30984713,7/1/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.65954054,-73.98814197,"(40.65954054065763, -73.98814196925716)"
30985447,7/1/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.67141692,-73.98569573,"(40.67141691695637, -73.98569573114878)"
30985577,7/1/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.7033707,-73.91067086,"(40.70337070025262, -73.91067086464275)"
30985669,7/1/2015 0:00,Department of Health and Mental Hygiene,10014,MANHATTAN,40.72898922,-74.00344205,"(40.72898922458226, -74.00344205193528)"
30985670,7/1/2015 0:00,Department of Health and Mental Hygiene,10026,MANHATTAN,40.80261445,-73.95705679,"(40.80261444851045, -73.95705679198701)"
30985683,7/1/2015 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.67476753,-73.89760107,"(40.67476752534783, -73.89760106973982)"
30986546,7/1/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83458446,-73.91622248,"(40.8345844598471, -73.91622248405018)"
30986547,7/1/2015 0:00,Department of Health and Mental Hygiene,10039,MANHATTAN,40.82395008,-73.94056335,"(40.823950080370764, -73.94056335298097)"
30986548,7/1/2015 0:00,Department of Health and Mental Hygiene,11249,BROOKLYN,40.72033755,-73.95579666,"(40.72033754944188, -73.95579665700812)"
30986714,7/1/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.7033707,-73.91067086,"(40.70337070025262, -73.91067086464275)"
30986725,7/1/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.8308696,-73.91450711,"(40.83086960360851, -73.91450711310584)"
30986840,7/1/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84562089,-73.9329394,"(40.845620889988275, -73.93293940227039)"
30986857,7/1/2015 0:00,Department of Health and Mental Hygiene,11238,BROOKLYN,40.68530564,-73.96220189,"(40.68530564305091, -73.96220189353461)"
30986898,7/1/2015 0:00,Department of Health and Mental Hygiene,10014,MANHATTAN,40.72898922,-74.00344205,"(40.72898922458226, -74.00344205193528)"
30986902,7/1/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.86485529,-73.90491517,"(40.864855286806744, -73.90491516580856)"
30978769,7/2/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.70366596,-73.95604214,"(40.703665956745745, -73.95604214386326)"
30978774,7/2/2015 0:00,Department of Health and Mental Hygiene,10038,MANHATTAN,40.70808239,-74.0034013,"(40.708082391576305, -74.00340129660053)"
30979910,7/2/2015 0:00,Department of Health and Mental Hygiene,10034,MANHATTAN,40.86428812,-73.92075488,"(40.86428812118707, -73.92075488286413)"
30984485,7/2/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.67139495,-73.98564887,"(40.67139495291192, -73.98564887209035)"
30984573,7/2/2015 0:00,Department of Health and Mental Hygiene,10035,MANHATTAN,40.80042494,-73.94588662,"(40.80042494362678, -73.94588661824773)"
30986536,7/2/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.70356189,-73.95667338,"(40.70356189499625, -73.95667337538268)"
30987819,7/2/2015 0:00,Department of Health and Mental Hygiene,10451,BRONX,40.81312334,-73.92388289,"(40.813123335665026, -73.92388288824955)"
30987822,7/2/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.69530092,-73.90699975,"(40.695300919163614, -73.90699974673468)"
30987823,7/2/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.82572627,-73.89193079,"(40.82572627216334, -73.89193079375981)"
30987830,7/2/2015 0:00,Department of Health and Mental Hygiene,10314,STATEN ISLAND,40.60889453,-74.12790119,"(40.60889453317746, -74.12790119202911)"
30987864,7/2/2015 0:00,Department of Health and Mental Hygiene,11201,BROOKLYN,40.69305206,-73.99689517,"(40.69305206066766, -73.99689516839497)"
30988716,7/2/2015 0:00,Department of Health and Mental Hygiene,10451,BRONX,40.81325832,-73.92463777,"(40.813258322945295, -73.92463776531051)"
30988744,7/2/2015 0:00,Department of Health and Mental Hygiene,10304,STATEN ISLAND,40.63085367,-74.07797718,"(40.63085367181356, -74.07797718172321)"
30988745,7/2/2015 0:00,Department of Health and Mental Hygiene,10007,MANHATTAN,40.71383524,-74.00720719,"(40.713835238252265, -74.00720718680193)"
30988747,7/2/2015 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.7169671,-73.99442661,"(40.716967101029084, -73.99442661319613)"
30988766,7/2/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.69967482,-73.91607826,"(40.699674823818285, -73.91607825818956)"
30988866,7/2/2015 0:00,Department of Health and Mental Hygiene,11203,BROOKLYN,40.65928349,-73.9341251,"(40.659283492965024, -73.93412510257323)"
30988874,7/2/2015 0:00,Department of Health and Mental Hygiene,10304,STATEN ISLAND,40.61976601,-74.08393654,"(40.61976600742538, -74.08393654125437)"
30989683,7/2/2015 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.7249241,-73.97401662,"(40.72492410457357, -73.97401661818226)"
30989772,7/2/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81804144,-73.91172363,"(40.81804144201501, -73.91172363376609)"
30989805,7/2/2015 0:00,Department of Health and Mental Hygiene,10465,BRONX,40.81814414,-73.81190742,"(40.818144140623936, -73.81190742305799)"
30989806,7/2/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.80625737,-73.9518059,"(40.806257368197635, -73.95180590080824)"
30990630,7/2/2015 0:00,Department of Health and Mental Hygiene,10031,MANHATTAN,40.82696207,-73.94261304,"(40.82696207227668, -73.94261303628478)"
30990640,7/2/2015 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.69054391,-73.90660252,"(40.690543910454636, -73.90660251616062)"
30990679,7/2/2015 0:00,Department of Health and Mental Hygiene,10462,BRONX,40.85501675,-73.86963735,"(40.855016745852964, -73.86963734859283)"
30990768,7/2/2015 0:00,Department of Health and Mental Hygiene,11435,QUEENS,40.6874602,-73.79846591,"(40.68746019660718, -73.79846591368924)"
30991759,7/2/2015 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.87786258,-73.91958878,"(40.877862576050056, -73.9195887837612)"
30991760,7/2/2015 0:00,Department of Health and Mental Hygiene,10014,MANHATTAN,40.73102854,-74.0045715,"(40.73102853853552, -74.0045715023769)"
30991770,7/2/2015 0:00,Department of Health and Mental Hygiene,11412,QUEENS,40.68946169,-73.74980193,"(40.689461693480254, -73.74980192980019)"
30992665,7/2/2015 0:00,Department of Health and Mental Hygiene,10303,STATEN ISLAND,40.63573104,-74.16023536,"(40.63573104435983, -74.1602353604041)"
30992666,7/2/2015 0:00,Department of Health and Mental Hygiene,10026,MANHATTAN,40.80368905,-73.95362102,"(40.80368904997662, -73.95362101974268)"
30992668,7/2/2015 0:00,Department of Health and Mental Hygiene,10010,MANHATTAN,40.73788619,-73.9809038,"(40.73788618552128, -73.98090380371781)"
30992721,7/2/2015 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.71849937,-73.97755082,"(40.718499368058694, -73.97755081954313)"
30992745,7/2/2015 0:00,Department of Health and Mental Hygiene,10302,STATEN ISLAND,40.63285691,-74.14167389,"(40.63285691256505, -74.14167389076954)"
30992746,7/2/2015 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.8826482,-73.90378673,"(40.882648203870616, -73.9037867278487)"
30992747,7/2/2015 0:00,Department of Health and Mental Hygiene,10065,MANHATTAN,40.76631399,-73.97013411,"(40.76631398538399, -73.9701341143785)"
30993500,7/2/2015 0:00,Department of Health and Mental Hygiene,10469,BRONX,40.86346773,-73.85583195,"(40.86346773012916, -73.8558319472427)"
30993502,7/2/2015 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.7883183,-73.94101768,"(40.788318295823174, -73.94101767733214)"
30993503,7/2/2015 0:00,Department of Health and Mental Hygiene,10469,BRONX,40.87014229,-73.85759639,"(40.87014228602173, -73.8575963930727)"
30993627,7/2/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84701329,-73.934391,"(40.847013291019906, -73.93439099679553)"
30993722,7/2/2015 0:00,Department of Health and Mental Hygiene,11357,QUEENS,40.7768296,-73.81480069,"(40.776829596742566, -73.81480068959256)"
30993725,7/2/2015 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.68137364,-73.90662257,"(40.68137364098005, -73.9066225704466)"
30993728,7/2/2015 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.88325606,-73.88986273,"(40.88325605665792, -73.88986272591818)"
30994442,7/2/2015 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.72733591,-73.98465908,"(40.72733591092076, -73.98465907568483)"
30994443,7/2/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.87305758,-73.89977256,"(40.873057577579026, -73.8997725589327)"
30994564,7/2/2015 0:00,Department of Health and Mental Hygiene,11354,QUEENS,40.7650135,-73.82902799,"(40.76501350159073, -73.82902798740012)"
30994569,7/2/2015 0:00,Department of Health and Mental Hygiene,11436,QUEENS,40.66860329,-73.79367448,"(40.668603291180276, -73.7936744827624)"
30994576,7/2/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.78299943,-73.95401458,"(40.78299943147439, -73.95401458064836)"
30994645,7/2/2015 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.69199758,-73.90869918,"(40.691997576758055, -73.9086991842275)"
30994652,7/2/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69395182,-73.91218003,"(40.6939518172106, -73.9121800265927)"
30994656,7/2/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.87378484,-73.86240495,"(40.87378484315427, -73.86240494726692)"
30994670,7/2/2015 0:00,Department of Health and Mental Hygiene,11231,BROOKLYN,40.68598981,-73.99940145,"(40.685989807857595, -73.99940145475001)"
30994671,7/2/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.70773072,-73.96319549,"(40.70773071784929, -73.963195494779)"
30994710,7/2/2015 0:00,Department of Health and Mental Hygiene,11357,QUEENS,40.77639702,-73.81377287,"(40.77639701558505, -73.81377287234095)"
30994711,7/2/2015 0:00,Department of Health and Mental Hygiene,10306,STATEN ISLAND,40.5577565,-74.11449862,"(40.55775649856148, -74.11449861544385)"
30994716,7/2/2015 0:00,Department of Health and Mental Hygiene,10026,MANHATTAN,40.80372476,-73.95369685,"(40.803724761893385, -73.95369684837989)"
30994726,7/2/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.81089655,-73.94692211,"(40.810896550822434, -73.94692210573241)"
30985671,7/2/2015 1:10,Department of Health and Mental Hygiene,11212,BROOKLYN,40.67259863,-73.91012086,"(40.672598634197115, -73.9101208641934)"
30994715,7/2/2015 5:26,Department of Health and Mental Hygiene,11214,BROOKLYN,40.59941379,-74.00168528,"(40.599413792468944, -74.00168527686257)"
